Item,ORIGEN PROVEEDOR,PROVEEDOR CCIAL,Estado,COMPRAS
92037, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
92052, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
92057, ,0223 - STANLEY BLACK & DECKER,Activo,0002 - NO
92065, ,9999 - OTROS,Activo,0002 - NO
6066,0002 - IMPORTADO,0016 - BAHCO,Bloqueado,0002 - NO
40955,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
40958,0002 - IMPORTADO,0216 - GBS,Bloqueado,0002 - NO
7408,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
42711,0001 - NACIONAL,0216 - GBS,Bloqueado,0002 - NO
5705,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
89508,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
44610,0001 - NACIONAL,0164 - SIMONIZ,Bloqueado,0002 - NO
40128,0001 - NACIONAL,0062 - FORTE,Bloqueado,0002 - NO
3463,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
3466,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
3496,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
3578,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
3631,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
4202,0002 - IMPORTADO,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
4209,0001 - NACIONAL,0087 - INDUMA,Bloqueado,0002 - NO
4231,0001 - NACIONAL,0083 - INCA,Bloqueado,0002 - NO
3925,0002 - IMPORTADO,0016 - BAHCO,Inactivo,0002 - NO
258129,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
258475,0001 - NACIONAL,0033 - CILES,Bloqueado,0002 - NO
258749,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
258996,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
259135,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
259168,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
259275,0001 - NACIONAL,0033 - CILES,Inactivo,0002 - NO
16087,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
15029,0001 - NACIONAL,0036 - COLCABUYAS,Bloqueado,0002 - NO
11590,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
11593,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
43583,0001 - NACIONAL,0250 - SIMELCA,Activo,0002 - NO
43586,0001 - NACIONAL,0250 - SIMELCA,Activo,0002 - NO
43592,0001 - NACIONAL,0250 - SIMELCA,Activo,0002 - NO
43600,0001 - NACIONAL,0250 - SIMELCA,Bloqueado,0002 - NO
115113, ,9999 - OTROS,Activo,0002 - NO
1200105,0001 - NACIONAL,0041 - DESCONTINUADOS,Activo,0002 - NO
41006,0002 - IMPORTADO,0216 - GBS,Activo,0002 - NO
16998,0002 - IMPORTADO,0062 - FORTE,Bloqueado,0002 - NO
11436,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
11442,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
17515,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
39244,0001 - NACIONAL,0171 - INTRAPLAS,Bloqueado,0002 - NO
14881,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
602730,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
41873,0001 - NACIONAL,0217 - ALUMINA,Bloqueado,0002 - NO
9808,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
30050,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
12161,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
12170,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
1200084,0001 - NACIONAL,2628 - MATERIAS PRIMAS E INSUMOS PLANTA,Bloqueado,0002 - NO
7205,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
7208,0002 - IMPORTADO,0062 - FORTE,Inactivo,0002 - NO
7312,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
13973,0001 - NACIONAL,0171 - INTRAPLAS,Bloqueado,0002 - NO
12204,0001 - NACIONAL,0110 - NARA SAFE ,Bloqueado,0002 - NO
508796,0001 - NACIONAL,0132 - RISA,Inactivo,0002 - NO
546069,0001 - NACIONAL,0003 - ALFA,Inactivo,0002 - NO
546309,0001 - NACIONAL,0003 - ALFA,Inactivo,0002 - NO
546622,0001 - NACIONAL,0007 - ALZATE SERNA JHON JAIRO,Inactivo,0002 - NO
546739,0001 - NACIONAL,0007 - ALZATE SERNA JHON JAIRO,Inactivo,0002 - NO
29989,0001 - NACIONAL,0178 - PINT,Bloqueado,0002 - NO
12638,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
12702,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
12708,0001 - NACIONAL,0165 - VERA,Bloqueado,0002 - NO
12711,0001 - NACIONAL,0137 - SAFE,Bloqueado,0002 - NO
13041,0001 - NACIONAL,0168 - SATA,Bloqueado,0002 - NO
31315,0002 - IMPORTADO,0137 - SAFE,Bloqueado,0002 - NO
12740,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
12743,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
12749,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
12760,0001 - NACIONAL,0010 - GRUPO APEX,Bloqueado,0002 - NO
4378,0002 - IMPORTADO,0111 - NEWELLRUBBERMAID,Bloqueado,0002 - NO
4467,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
4473,0001 - NACIONAL,0091 - INVESA,Bloqueado,0002 - NO
4490,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
4500,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
14287,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
43794,0001 - NACIONAL,0223 - STANLEY BLACK & DECKER,Bloqueado,0002 - NO
30056,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
30059,0002 - IMPORTADO,0167 - ORGILL INC,Bloqueado,0002 - NO
400039, ,2628 - MATERIAS PRIMAS E INSUMOS PLANTA,Bloqueado,0002 - NO
114140, ,9999 - OTROS,Activo,0002 - NO
400042,9999 - SIN IDENTIFICAR,9999 - OTROS,Inactivo,0002 - NO
400056, ,9999 - OTROS,Inactivo,0002 - NO
